35	35	Udaliśmy się z sześcioletnim synem na badanie słuchu do tego lekarza. Badanie słuchu miało kosztować 120 zł, okazało się, że zostały tylko wyczyszczone przewody słuchowe w tej kwocie. Lekarz zapewniał, że przy następnej wizycie badanie się już odbędzie i będzie ono kosztowało już tylko 40 zł. Po drugiej wizycie okazało się, że ponownie do zapłaty jest 120 zł, pomimo przypomnienia, że ta wizyta miała kosztować 40 zł. Podczas drugiej wizyty dostaliśmy również polecenie, aby udać się na kolejne badanie, tym razem do CZD w Międzylesiu, z powodu wykrytego problemu z nieprawidłową reakcją prawego ucha na wyższe częstotliwości. Na prośbę o skierowanie lekarz stwierdził, że jest ono niepotrzebne. Niestety, jak się okazało, CZD nie przyjmie dziecka bez skierowania, więc kolejny raz trzeba udać się do lekarza po skierowanie, które zapewne będzie kosztować kolejne 120 zł, ale na pewno nie zarobi tych pieniędzy ten lekarz. Nie polecam tego gabinetu.
37	37	Do doktora Dembskiego trafiłam parę lat temu w zagrożonej ciąży z bolącym zębem i ze łzami w oczach. Od tej pory leczy się u niego cała moja rodzina. Nieprzeciętne zaangażowanie, wiedza, pasja i klasa – tak mogłabym opisać doktora Dembskiego. Jednak przede wszystkim jest człowiekiem, który jako jedyny nie potraktował mnie w traumatycznym dla mnie okresie jak przedmiot. Dziękuję i polecam wszystkim!
38	38	Bardzo dobry psycholog. Skuteczny. Ma też doświadczenie, nie tylko wiedzę teoretyczną. I bardzo często do takiej życiowej praktyki się odwołuje. Wszystko potrafi wytłumaczyć tak, żeby spojrzeć na to z innej strony. Potrafi podtrzymać na duchu i dodać trochę energii do działania, kiedy inni w twoim otoczeniu robią coś zupełnie przeciwnego. Anna Kowalska nie przesładza. Po prostu mówi prawdę. Potrafi też wyrazić stanowisko całkowicie przeciwne do naszego i przedstawić sprawę tak, jak jest ogólnie postrzegana, czyli tak jak widzieliby to inni ludzie. Po prostu żeby poradzić sobie w realnym życiu. Anna Kowalska jest zawsze uśmiechnięta. Szczerze mówiąc, zawsze nie mogłam się doczekać następnej wizyty, żeby wyrzucić kolejne problemy z siebie i otrzymać jakieś optymistyczne wsparcie. Wiadomo, jeżeli samemu nie będzie się chciało rozwiązać problemów, to nikt za nas tego nie zrobi. Trzeba samemu chcieć i pracować nad sobą, a Anna Kowalska potrafi wytłumaczyć wszystkie sprawy tak, żeby nie stanowiły już problemu. Anna Kowalska to naprawdę fajny, prawdziwy człowiek. Gorąco polecam. Anna Kowalska
40	40	Jestem w ciąży i byłam u niej pierwszy raz. Po tym, co przeczytałam o niej, to się boję iść do niej! Poradźcie jakiegoś dobrego ginekologa w Białymstoku, bo od niedawna tutaj mieszkam i się nie orientuję jeszcze, a chciałabym, aby mój szkrabek się rozwijał jak najlepiej i był pod fachową opieką. Gosia
39	39	„Migotanie przedsionków, które jest najczęstszym zaburzeniem rytmu u ludzi dorosłych, występuje, kiedy przedsionki nie kurczą się. Serce zaczyna bić niemiarowo, pojawia się deficyt tętna na obwodzie, co oznacza, że fala tętna na tętnicy promieniowej nie pokrywa się w czasie z pracą serca” – tłumaczy uczony z WUM. Szacuje, że migotanie przedsionków spotykane jest u 5-10 proc. ludzi starszych, a w Polsce na chorobę tę cierpi około 400 tys. osób. Pacjenci z migotaniem skarżą się na kołatanie serca, osłabienie, ograniczoną zdolność do wykonywania wysiłków fizycznych. Może u nich dojść do omdlenia lub wystąpienia bólu wieńcowego. Migotanie przedsionków rozpoznaje się w zapisie EKG. W przypadkach, gdy występuje rzadko i trwa krótko, potrzebny jest długotrwały zapis, np. EKG metodą Holtera. Prof. Gaciong zaznacza, że ważne jest, aby w przypadku tego schorzenia znaleźć jego przyczynę, np. niewykrytą wadę serca. W tym celu wykonuje się dodatkowe badania oceniające stan serca i płuc, czyli: pomiar ciśnienia tętniczego, ECHO serca, RTG klatki piersiowej, a także analizę krwi.
42	42	Dzisiaj byłam u pani doktor po raz pierwszy – wybrałam ją na podstawie opinii w internecie i się nie zawiodłam – przeuroczy człowiek i doskonały specjalista, wyraźnie lubiący swoją pracę. Anna Kowalska fachowo wyjaśniła mi wszystkie plusy i minusy poszczególnych terapii i leków, dobrała najodpowiedniejszy do mojego stylu życia sposób walki z chorobą, wszystko precyzyjnie rozpisała mi na kartce i nawet przepisała dodatkowe, „awaryjne” leki. Wizyta miała miejsce w przychodni Dermed, gdzie wcześniej byłam u paru „asów” i skutecznie zniechęciłam się do leczenia (pospieszne, powierzchowne wizyty, brak jakichkolwiek informacji na temat danej terapii i wywiadu na temat poprzednich leków, które stosowałam; jednym słowem – zlewka totalna), dlatego polecam właśnie tę panią spośród wielu, którzy tam pracują, to prawdziwy skarb!
41	41	Dr Jan Kowalski leczył mi zatoki w 2010 r. (FESS); zabieg przeszedł bez powikłań i szybko wróciłam do zdrowia, a jaką ulgą jest spokojny oddech, wie tylko ten, kto przewlekłe zapalenie zatok posiadał. Jako człowiek – niezbyt zainteresowany pacjentem, nie udzielający informacji, traktujący ludzi z pobłażaniem – na pytanie o przebieg zabiegu powiedział: „Nie pamiętam”. Z drugiej strony nie żałuję, że taki „nieludzki” doktor mnie leczył. W końcu nie zależało mi na głaskaniu po głowie, tylko na szybkim powrocie do zdrowia, co też się stało i za to dr Janowi Kowalskiemu jestem wdzięczna. Oddział laryngologiczny Kliniki Wojskowej jest bardzo dobrym oddziałem i wszystkim go polecam (oprócz FESS-a miałam tam wycinane migdałki). „Ludzką twarz” służbie zdrowia zapewnia tam opieka pielęgniarska, która jest nieoceniona. Siostry są cierpliwe, uśmiechnięte, zawsze chętnie pomagają, nawet jak człowiek nudzi. Nigdy złego słowa nie usłyszałam, zawsze uzyskałam pomoc. A że lekarze skupieni na swojej pracy i szef nie na wszystko ma czas… cóż, życie…
44	44	Naukowcy z Uniwersytetu Waszyngtońskiego w St. Louis rekrutowali do badań blisko 300 osób, których zadaniem było nauczenie się przez dwa dni 90 par słów, z których jedno było w języku angielskim, a drugie w języku litewskim (po 45 par słów dziennie). Każdego dnia badani wypełniali test, podczas którego wpisywali angielski odpowiednik słowa podanego w języku litewskim. Jeśli odpowiedź była błędna, wyświetlała się informacja z prawidłowym tłumaczeniem, a słowo pojawiało się ponownie w kolejnym teście. Pozwalało to zmierzyć szybkość uczenia się na podstawie liczby testów potrzebnych do prawidłowego przetłumaczenia wszystkich słów. Potem uczestnicy grali w grę mającą na celu rozproszenie ich uwagi, a następnie wypełnili ostateczny test.
43	43	R. M.: Rekombinacja genetyczna u bakterii. Jeżeli bakterie pobierają geny ze środowiska, powstają nowe szczepy, nowe odmiany. Najciekawsze pytanie to, skąd pochodzą te nowe geny i skąd się bierze ta różnorodność. To jest część projektu, który będę realizował. Hipoteza jest taka, że one pochodzą od blisko spokrewnionych bakterii, dobrych bakterii, które nam nie szkodzą. Ta hipoteza rodzi wiele pytań. Bo okazuje się, że nie da się oddzielić dobrych od złych bakterii, nie ma czerni i bieli w przyrodzie, w mikrobiologii i medycynie. W jaki sposób więc leczyć i zwalczać bakterie, które powodują choroby, jeżeli one mogą wymieniać się genami z dobrymi bakteriami? Czym naprawdę jest gatunek bakterii, skoro one często zamieniają geny i powstają nowe gatunki? To są pytania na pograniczu biologii ewolucyjnej i medycyny, na które nie znamy jeszcze odpowiedzi. Rozmawiała Anna Kowalska.
46	46	Mieszane uczucia po wizycie. Cała wizyta trwała mniej niż 5 minut razem z badaniem USG. Pan doktor stwierdził ciążę między 5. a 6. tygodniem i powiedział, że jest za wcześnie, aby cokolwiek stwierdzić. W dobie internetu każdy jest „mądrzejszy” od lekarza, ale jednak powinien wspomnieć o kwasie foliowym, ew. suplementach na podtrzymanie i uświadomić, czego unikać, aby utrzymać płód. Nie tego się spodziewała Anna Kowalska, zwłaszcza po wizycie w prywatnym gabinecie.
45	45	Może jako endokrynolog jest dobrym specjalistą, ale jako ginekolog się nie sprawdza. Byłam u Anny Kowalskiej zrobić USG połówkowe w ciąży – robi się je przed 6. miesiącem ciąży w celu sprawdzenia, czy płód rozwija się prawidłowo; w razie ewentualnego wykrycia poważnych chorób genetycznych istnieje jeszcze legalna możliwość aborcji. Więc badanie jest ważne i nie chodzi tu o wsparcie psychiczne, ale fachowe sprawdzenie, co się dzieje w brzuchu mamy. Doktor Jan Kowalski, jak widzę, potraktował mnie standardowo, ponieważ cała wizyta trwała łącznie niecałe pięć minut, po których otrzymałam trzy linijki tekstu – nic o rozwoju narządów, tylko jakieś ogólniki, że jestem w ciąży – widać pęcherzyk płodowy; wiek ciąży znacznie zaniżył, żadnych konkretów, co w ogóle mija się z celem wizyty! Dodatkowo lekarz poinformował mnie o płci dziecka – na 100% dziewczynka, co mnie zdziwiło, bo wcześniej kilkakrotnie miałam stwierdzanego chłopaka, więc dopytywałam się kilkakrotnie, czy na pewno jest to dziewczynka. Wtedy to lekarz zaczął mi gadać coś o gender, że to dziewczynka, ale może się przerobić na chłopaka itd., i kiedy próbowałam uzyskać informację wprost, co tam widzi, to on mi ciągle o tym, że to może być gender, bo to teraz modne... Ponieważ informacje uzyskałam mocno okrojone, udałam się do sprawdzonego ginekologa prywatnie; tam wizyta trwała ok. 40 minut i otrzymałam dokładny opis każdego z narządów, przybliżoną datę porodu i bardzo dokładne zdjęcia dziecka, również jego siusiaka... Mówcie, co chcecie, ale lekarz z NFZ nie może się tak zachowywać. Po przeczytaniu komentarzy oraz po osobistym zapoznaniu się z lekarzem stanowczo odradzam, przynajmniej ciężarnym.
47	47	Bardzo życzliwy, ciepły człowiek. Robił mi skleroterapię na dość sporych żylakach; efekt utrzymał się 2 lata, po czym zaczęły pojawiać się drobne żyłki, z którymi też wybieram się do doktora. Być może ktoś powie, że to stosunkowo krótko, ale żylaków nie da się pozbyć raz na zawsze. Dodam, że wcześniej miałam robioną skleroterapię w Warszawie, gdzie efekt był marny (kilka miesięcy) + duże koszty wizyt + dojazdy do Warszawy. Według mnie to bardzo dobry specjalista, który zabiega o to, aby pacjent był zadowolony z efektu.
48	48	Po przeprowadzeniu badań przedklinicznych opracowywanych leków najlepsze z nich będą mogły – po uzyskaniu wymaganych pozwoleń komisji bioetycznych – zostać sprawdzone w badaniach klinicznych. Będzie to możliwe dzięki udziałowi w konsorcjum uczelni medycznych. Prace nad projektowaniem nowych leków zyskają wsparcie obliczeniowe ośrodka obliczeniowego Centrum Informatycznego Świerk. „Celem zasadniczym CERAD jest uzyskanie zupełnie nowych, skutecznych i bezpiecznych leków” – tłumaczy prof. Anna Kowalska, pełnomocnik dyrektora ds. naukowych oraz współpracy krajowej i międzynarodowej Ośrodka Radioizotopów POLATOM, kierownik projektu „CERAD”. „Mając do dyspozycji szeroką gamę izotopów promieniotwórczych wytwarzanych w cyklotronie lub w reaktorze, możemy projektować znaczniki izotopowe umożliwiające wcześniejsze i bardziej precyzyjne wykrywanie schorzeń, a co za tym idzie, wcześniejsze wdrażanie odpowiednich procedur terapeutycznych” – wyjaśnia.
50	50	Witam i podzielam wszystkie opinie dotyczące pana doktora Jana Kowalskiego. Możecie nie uwierzyć, ale mnie pan doktór operował (wraz z panem docentem Janem Kowalskim) bardzo uszkodzony odcinek kręgosłupa lędźwiowego – tu uwaga – w 1981 roku! Był młodziutki, ale już wtedy do każdego podchodził z zaangażowaniem i z sercem. To lekarz z powołaniem. Po tylu latach właściwie nie mam problemów z kręgosłupem (chyba że sama przesadzę). Po tylu latach zauważyłam, że jest nadal wspaniałym człowiekiem i lekarzem. Pozdrawiam pana Jana Kowalskiego bardzo serdecznie i życzę zadowolenia z pracy i sukcesów w życiu. Wdzięczna pacjentka Anna Kowalska.
49	49	Dr Kisło jest niekompetentnym specjalistą płuc. Nie zauważył zmian nowotworowych? Dobry specjalista konsultuje się z innymi lekarzami, jeśli nie jest pewny co do diagnozy, aby pomóc pacjentowi. Oczywiście tabletki przeciwbólowe to paracetamol, bo przecież nie ma co boleć i niech pacjent nie wymyśla. Okazało się za 4 tygodnie, że przerzuty już znalazły się w wątrobie i kościach? Tomograf oczywiście był zrobiony, ale doktor powiedział, że to tylko guzki na tle hormonalnym? Oczywiście bez konsultacji, bo jest przecież specjalistą od wszystkiego. Będąc lekarzem, myślałam, że dobro pacjentów, współczucie i niesienie pomocy pacjentom to właśnie to, co powinno wyróżniać dobrego lekarza. Opinia nie zasługuje na żadną gwiazdkę, ale inaczej opinii nie można wystawić.
51	51	Pierwsze wzmianki o właściwościach leczniczych kapusty kiszonej pojawiły się już w pismach Hipokratesa w IV w. p.n.e. Sławę przyniosła jej jednak pierwsza wielka wyprawa morska sławnego podróżnika i odkrywcy Jana Kowalskiego. „Dzięki dużej zawartości witaminy C oraz łatwości przechowywania w trakcie długich podróży okazała się ona doskonałym panaceum na szkorbut, który w tamtych czasach dziesiątkował marynarzy pozbawionych przez dłuższy czas świeżych warzyw i owoców” – przypomina dr Anna Kowalska. Za obserwacje i wnioski dotyczące m.in. wpływu diety wzbogaconej o kapustę kiszoną na zdrowie marynarzy Jan Kowalski w 1776 roku został odznaczony medalem Copleya przyznanym przez Towarzystwo Królewskie w Londynie.
52	52	Kierownik katedry i kliniki okulistyki Warszawskiego Uniwersytetu Medycznego, prof. Jan Kowalski powiedział, że o ile dawniej podczas zabiegu usuwania zaćmy (zmętnienia soczewki oka) trzeba było wykonać cięcie o długości 12 mm oraz założyć 6-8 szwów, to teraz cięcie laserem nie przekracza 2 mm i nie trzeba używać szwów. Najważniejsze etapy operacji wykonuje robot, bardziej precyzyjny od najlepszego operatora. „Robot nie zwalnia lekarza z myślenia, bo do każdego zabiegu trzeba go odpowiednio zaprogramować” – dodał specjalista. Ordynator oddziału neurochirurgii Wojewódzkiego Szpitala Bródnowskiego w Warszawie, prof. Jan Kowalski przedstawił najnowsze metody operacji mózgu. Mówił o najnowszej, piątej już generacji tzw. noża gamma (Gamma Knife), który pozwala operować guzy mózgu bez konieczności otwarcia czaszki ani wykonywania cięć w jej kościach. Zamiast skalpela wykorzystuje się promieniowanie kobaltowe (gamma) podzielone na 192 wiązki. Każda z nich jest bezpieczna dla tkanki mózgu, dopiero ich kumulacja, zogniskowanie w jednym miejscu, powoduje zniszczenie patologicznych tkanek.
54	54	Lekarz może i dobry, ale zależy mu tylko na kasie. Nastraszył Annę Kowalską utratą wzroku, jak nie wykona pewnego bardzo drogiego zabiegu, który podobno nie jest refundowany. Jak okazało się, że załatwiła zabieg na NFZ, to był bardzo nieprzyjemny. Nie polecam. Straciła do niego zaufanie.
53	53	Byłam u pana doktora na razie dwukrotnie, robił mi dokładne USG ciążowe. Moją ciążę prowadzi doktor Anna Kowalska, ale ona nie wykonuje szczegółowego USG. Może faktycznie Jan Kowalski jest małomówny, ale odpowiedział na wszystkie moje pytania, był bardzo miły, pokazywał wszystko na USG, dokładnie zbadał dzidziusia. Dostałam też pamiątkowe zdjęcia, z drugiego USG chyba z 10 :). Ja jak na razie nie mam do pana doktora żadnych zastrzeżeń.
